date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2023-08-14,23153,27.3,33.0,22.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.0,"독립기념관, 고교생들 데리고 일본 독립운동사적지 답사 | 광복절 하루 앞둔 독립기념관 모습 | 천안독립기념관 '겨레의 탑' 야간 랜드마크'로 재탄생…광복정신 한눈에 | [B tv 중부뉴스]천안 K-컬처 박람회...독립기념관 '북적북적' | 독립운동가 아들 우대현 씨 ""白山 우재룡, 그의 삶은 끝없는 투쟁의 연속"" | 이종찬 광복회장 ""대구에 독립기념관 설립돼야 한다"" | 독립기념관에 나부끼는 태극기 | 독립기념관을 K-컬처 중심지로…한류 이어간다 | 광복절에 개관한 양산시립 독립기념관…독립운동사 생생하게 전한다 | AI로 복원된 독립운동가 만나고 후손에 기부도… 광복절 의미 되새기는 IT업계 | 인티그리트, 독립기념관에 챗GPT 컨시어지 로봇 공급 | 천안시, '외국인 축제' 독립기념관서 개최 | 서천군, 사진으로 보는 한국 독립운동사 사진전 개최 | [요즘에] 강원도 독립운동기념관을 지읍시다 | 함평군, 독립유공자 유족 위문 | 한국 찾은 독립유공자 해외 후손들... ‘조상의 글’ 한글 배워 | ‘폐하! 무엇 때문에 이런 행동을 하시는 겁니까 ’ | 美종군기자로 6.25 참상 전한 ‘던컨 사진전’ 개최 [충남교육 에듀있슈] | 2023 천안 K-컬처 박람회'…관람객 발길 사로잡아 | 최재형 선생 순국장소 채취 '연해주 흙' 동해항 통해 귀환 | 2023 천안 K-컬처 박람회' 화려한 개막 | 그들을 기억하며' | 천안 ‘K-컬처 박람회’ 4일째… 뮤지컬·OST 콘서트 등 성황 | [IT이슈] 메가박스, 수원AK플라자점 오픈 첫 주말 2만 관객 돌파 外 | 나라의 소중함과 선열들의 역사 의식 되새겨요 | 청룡동 7개 자생단체, 'K-컬처박람회' 성공 기원 | 제 78주년 광복절 맞아 경북 보훈단체들 다채로운 행사 준비 | [포토타임] 대통령배 전국고교야구 결승, 끝내기로 37년만에 우승한 군산상일... | 순국열사 기려 광복절 기념 행사 경기도내 곳곳서 진행 | 천안시 쌍용3동 통장협의회, K-컬처 박람회 응원 캠페인 실시 | 광복절 기념 행사 도내 곳곳서 진행 | 광복절 맞아 대구서 청소년 플래시몹 공연 | 잊지 않겠습니다' | 김태흠 지사 “탄소중립 실천방안 없다” 강한 어조 비판 | 내일은 광복절 | 천안동남소방서, 제78주년 광복절 경축식 소방력 근접 배치로 안전관리 총력 | 노후 공공건축물 에너지 성능 높인다 [힘쎈충남 브리핑] | [르포] '조선의용군 주둔지'에 왜 중국공산당 깃발이... 남북서 외면당한 타이... | 포항·대구YMCA, 2023 재외동포 청소년 모국연수 '성료' | 광복절 의미 되새긴다…유통가, '애국 마케팅' 전개 | 광복절 앞두고 ‘그날을 기억하며’ [서울포토] | [아침]78주년 광복절‥경축식·다채로운 행사 개최 | 김태흠 충남도지사 ""대한민국 제도의 효과 극대화할 것"" | 국립중앙청소년수련원, 청소년독립군체험캠프 실시 | 건설카르텔 깨려면 판을 바꿔야 한다 | 데니'부터 광복군까지…태극기에 서린 역사 | [동정]조길연 충남도의회의장 | 그날의 함성을 아시나요… '광복의 달' 떠나는 역사 전시 | [천안 K-컬처] 주제전시, 역사도 미래도… 활력도 없다 | 빙그레가 AI로 새기는 '세상에서 가장 늦은 졸업식', 광복절 앞두고 화제 | 부여군 청소년수련원, 2023년 충청남도 청소년운영위원회 연합캠프 개최 | 빛나는 열정 가득 K-POP 커버댄스 페스티벌 열려 | 빙그레, 광복절 맞아 '세상에서 가장 늦은 졸업식' 공개 | 국립이천호국원, 여주제일중학교서 보훈선양 체험 이벤트 진행 | [동정] 김지철 충남교육감, 15일 제78주년 광복절 경축식 참석 | [동정] 조길연 충남도의회 의장, 15일 제78주년 광복절 경축식 참석 | 영국국립문서보관소 소장 ‘박영효 태극기’ 모사본[국외소재문화재재단의 세... | [동정] 김태흠 충남지사, 15일 제78주년 광복절 경축식 참석 | [동정] 박상돈 천안시장, 15일 ‘2023 천안 K-컬처 박람회 폐막식’ 참석 | 상명대 AR·VR미디어디자인전공, 천안 K-컬처박람회에서 미디어디자인으로 K콘...",-0.06631704,0.03469436,-0.006638143,-0.03947589,0.0433817,-0.11014395,-0.13464172,-0.005924735,0.0077954885,0.027603423,0.0012988918,-0.051979043,0.091753915,-0.059957847,-0.13465738,-0.049636796,-0.06365312,0.096182235,0.015271332,-0.023921119,-0.03411029,0.09390152,0.08560574,-0.03614738,-0.1640647,0.047029134,-0.059744623,-0.03040668,0.047788687,0.09876376,0.042889386,-0.11321624
2023-08-15,33452,27.5,32.7,22.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.0,"양산시립독립기념관 개관 | 부산시민공원에 독립기념관 만든다 | 지난해 12월 준공한 양산 독립기념관, 15일 광복절 맞춰 개관 | 독립기념관에 울려퍼진 '대한독립만세' | [포토타임]독립기념관 상공 수놓는 '블랙이글스'...광복절 축하비행 | 대한 독립 만세…AI 기술로 독립운동가 모습 복원해보니 [보니보니] | 독립운동의 성지 밀양시, 제78주년 광복절 경축행사 | 광복절 독립기념관 나들이 | 독립기념관 찾은 어린이들 | 95년 만에 졸업장... 학생 독립운동가 94명의 ‘가장 늦은 졸업식’ | 되살아난 유관순·안중근…직접 전하는 독립정신의 뜻 | [뉴스1 PICK]'대한독립만세'…전국 곳곳서 제78주년 광복절 행사 개최 | [인터뷰] 고헌 박상진 의사 증손 박중훈씨 ""울산에도 독립기념관 필요"" | 지역 독립운동사 전한다…양산독립기념관 개관 | 독립운동의 산실 대구…기념 사업은 ‘지지부진’ | 독립기념관에서 펼쳐지는 광복절 축하비행 | [인터뷰] 이종찬 광복회장 “1948년 건국절 주장 용납 못해... ‘1道 1독립기... | 제78주년 광복절…“세계가 함께 한 독립운동” | 독립운동가 휴식처 ‘남산여관’ 아시나요  | 충남교육청, '일본 독립운동 사적지 답사' 추진 | 화성시, 제78주년 광복절 경축식 개최…“ 자주독립 향한 애국선열 뜻 기려” | 서천군, 사진으로 보는 한국 독립운동사 사진전 개최 | AI로 우리 곁으로 온 독립운동가들 “잊지 않을게요” | 충남 등 충청권 고교생 28명 독립운동 사적지 답사 | TBC)출연>김능진 전 독립기념관장 | [박성대 교수의 풍수썰전] 42. 풍수로 보는 '독립운동하면 3대가 망하는 이유... | 갈 곳 없는 부산 독립운동사... 시민공원 자리잡나  | 대한독립만세' | 충청권 4개 교육청, 독립기념관 공동 ‘일본 독립운동 사적지 답사’ 추진 | 대한독립 만세' 외치는 김태흠 충남지사 | 美 OSS “한국인들 굳건히 조국 위해 맞서… 완전 독립 약속해야” | 독립의 의미·광복의 의미' | 태극기 앞에서 ""대한 독립 만세""…광복 의미 되새긴 하루 | 광복 78주년 경축식…4년만에 부산서 울려퍼진 ""대한 독립 만세"" | 순국선열의 숭고한 독립정신 계승…충청권 곳곳서 78주년 광복절 경축행사 | 서천군, 광복절 맞아 한국 독립운동사 사진전 개최 | 청주 거주 고령신씨 독립운동가 16명 배출… 항일투쟁 선봉 | 천안시 제78주년 광복절 경축식, 독립기념관서 열려 | 광복절 어디갈까  광복 역사 담긴 파주 여행지 추천 | 광복절만 되면 나타나는 '이 사람들'…경찰, 밤사이 수백명 검거 | 용감한 투사가 되어라…윤봉길·이봉창 의사 유품 공개 | 일본에서 며칠 사이 한국인 수천 명이 죽은 사건 | 김태흠 지사 ""희망과 통합의 미래로 나아가자"" | 경남 곳곳서 위안부 피해자 추모 등 8 15광복절 기념 | 태극기우산·물총 들고 “대한민국 만세”… 곳곳서 경축행사 | 이철우 경북지사 ""이제 우리가 이뤄야 할 광복은 지방화"" | [단독]“1945년 韓美, 하나의 군단 됐다”… ‘항일 독수리작전’ 미군 회고록 | 103세 철학자, 초대 국정원장…윤 대통령 멘토들도 부친과 인연 | 파주시, 제78주년 광복절 경축 행사 성료 | 정작 광복절에는 휴관 대구 유일 일본군 위안부 역사관에서 발길 돌린 시민... | [오늘의 충남교육청 뉴스]6·25전쟁 종군기자 사진전 | 천안 K-컬처 박람회, 다양한 자원봉사 시민정신 빛났다 | [오늘의 천안시 뉴스]'우리는 모두 천안시민' 천안외국인 축제 | [심층] '합병 반대 상소문' 올린 척암 김도화를 아십니까  | 몽골 캐나다 청소년 대구 방문 | 尹대통령 '별의 순간' 본 김종인도...""윤기중 교수는 존경하는 선배"" | R]""나도 비밀요원""..남자현 순국 90주년 특별전 | 음성 김용목 의병장이 일제 항거 충북 첫 자결 순국자 | [8.15 광복절] AI기술로 만나는 유관순 안중근부터 의병체험까지…‘광복절’... | [시도때도없는뉴스] 8월 15일 간추린 뉴스 | 감동 밀려온다…AI로 되살린 100년 전 안중근 의사·유관순 열사 생전 모습 | [데스크의 눈]반공투사 최환열의 동상을 잘 보존해야 | 78년前 그날처럼…광복의 기쁨을 함께 | 겨레의집 막은 주무대…조형물엔 먼지 수북 | 대한민국, 광복의 그날을 새기다 | 충청권 4개 시·도 광복절 경축식…지역발전 다짐 | [리포트]제78주년 광복절.. 선열들의 희생 기억해요 | 인왕산 벽돌집 ‘딜쿠샤’에서 중랑 망우공간까지, 도심 속 배어있는 광복의 ... | AI로 되살아난 ‘유관순 열사’…역사와 기술이 만나다 | [78주년 광복절]나라위해 희생했는데…후손 찾지 못해 먼지 쌓이는 훈·포장 | 78번째 광복절‥전국 곳곳 만세 물결 | 태극기 달았나요 ' | 관할 부처 이관하겠다는 말뿐 [8000 원혼 우키시마호 비극 ③] | 광복절 경축사 하는 김태흠 충남지사 | 묵념하는 광복회 회원들 | 일렁이는 태극기 물결 | 나라는 후손들이 지킵니다' | 제78주년 광복절 경축 기념식 | 광복절노래 부르는 유공자들 | 태극기 흔들며 광복절 노래 | 그날의 함성 하나 된 대한민국'…충청권 제78주년 광복절 경축식 | 경축사하는 김태흠 충남도지사 | 뜻깊은 하루… 지역 곳곳 광복절 행사 | [2023년 광복절] 1945년 8월 15일 조국의 광복을 기념하는 법정 공휴일로 태극... | 충청 4개 시·도, 제78주년 광복절 경축행사 거행 | 국립영천호국원, 광복절 맞아 태극기 사진전·체험교육 진행 | 78주년 광복절‥경축식·다채로운 행사 개최 | 일식보다 한식 추천...광복절 맞아 양심껏( ) '자체 휴업' 한 스시 가게 | 2023년 충청남도 청소년운영위원회 연합캠프 현장 | 8.15광복 78주년을 맞이하여 | 유통업계, 78주년 광복절 맞아 사회공헌·마케팅 펼쳐 | ‘항일 역사체험전’으로 광복절의 의미 되새겨… 서울랜드, 광복절 맞이 역사... | [제78주년 광복절 기획] '잊으면 안 되는 이름 잊지 않으려는 노력' 광복절 ...",-0.074013665,0.04249852,-0.015309588,-0.033958122,0.042096473,-0.11093674,-0.13404918,0.0021949485,0.0025950558,0.03334284,0.0055954996,-0.053548858,0.09830573,-0.06350526,-0.13587976,-0.0486544,-0.06721199,0.09867871,0.013259884,-0.024718268,-0.034223285,0.08244659,0.08414918,-0.02914318,-0.16332158,0.047386125,-0.051929798,-0.024849499,0.056389745,0.10002339,0.034195714,-0.108219534
2023-08-16,3032,25.9,31.4,23.1,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.0,"국내외서 13만명 몰렸다…'K-컬처 성지'로 뜬 독립기념관 | 광복절, '양산시립독립기념관' 개관식 | 공동 항일 전쟁을 기억하는 中인민항일전쟁기념관과 韓독립기념관 | 제78주년 광복절 경축식 천안 독립기념관에서 열려 | 국내 첫 여성독립운동기념관 건립…“예산이 관건” | 국립이천호국원, 여주제일중학교서 독립기념관 특별순회전 | SKT-독립기념관, AI로 유관순열사 모습 동영상으로 재현 | 양산시립독립기념관, 일제강점기 웅상지역 강제동원 자료 입수 | 동학혁명기념관, 전봉준 장군 독립유공자 서훈 재신청 | 대구 청소년들 ""나도 대구의 독립운동가” | 되살아난 유관순·안중근…직접 전하는 독립정신의 뜻 | 독립운동의 성지 밀양시,광복절 경축행사 성료 | 독립기념관 개관한 양산시, 독립운동사 알려 나간다 | 경주시 독립운동 사적지에 쌓인 쓰레기, 누가 버렸나 | 독립운동사와 애국지사 재조명 움직임 잇따라 | 울산 독립기념관 추진 사업, 3년째 '뒷짐' | “보고 있는가, 대한민국이 독립을 했어”… 학생 독립운동가들의 ‘늦은 졸업... | 광복 78주년 독립운동국제영화제·신화환 전시회 개최 | [사설] 대구독립운동기념관 설립, 늦은 만큼 속도 내야 | [사설] 광복회 결성지 대구에 기념비 없고, 독립기념관 건립도 하세월 | [팝업★]""중요한 날 죄송"" 고소영, 광복절 잊은 日여행사진 결국 사과(종합) | 천안시 '2023 천안 K-컬처 박람회' 대학문화한마당 성료 | 화성시, 제78주년 광복절 경축식 개최 | 광복절 맞아 전국 곳곳 태극기 물결 | 로커스, '2023 천안 K-컬처 박람회' 주제 전시 성료 | 박상돈 천안시장 ""'문화산업' 중점으로 시정 이끌 것"" | 옥천군, 국가유공자와 청산지역아동센터와 함께 나라사랑 견학 | 휴가 중 복귀, 군사작전 방불케 했다…잼버리 숨은 조력자 | [오늘의 천안시 뉴스]천안 민관군경소방 통합방위태세 ‘이상무’ | [조맹기의 언론 톺아보기] 대한민국은 왜 일제 패망일만 기억하고 ‘건국일’... | 천안 K-컬처 박람회 푸드존 운영 '호평' | [아침에 한 장] 광복절 풍경 | 대전교육청, 충청권 고교생과 역사교육 한마당 | 파주시, 제78주년 광복절 경축식 개최 | [다시보기] 헬로TV뉴스 충남 8월 14일(월) 23년 | 충남동부보훈지청, K-컬처박람회‘눈부신 그날’방탈출 부스 운영 | [조간브리핑]AI로 24시간 재난감지···기후테크가 온다 | 8·15 광복 78주년의 역사적 의의와 당면 과제와 경축행사",-0.071289405,0.028488915,-0.00841347,-0.029056272,0.036362723,-0.09456273,-0.13123487,0.002690941,-0.0033454243,0.013387881,-0.010131976,-0.05303193,0.087047845,-0.06892085,-0.1411151,-0.0414044,-0.061788354,0.09177746,0.007085096,-0.020545276,-0.03358836,0.092363805,0.08765556,-0.050648887,-0.16112098,0.04960817,-0.0620824,-0.026540946,0.058663584,0.09946834,0.04618754,-0.1096193
2023-08-17,2263,26.1,31.4,21.0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,"양산시립독립기념관 개관식 갖고 본격 운영 | ‘천안 K-컬처박람회’ 독립기념관 야간 개장에도 모기 없었던 이유 있었다 | 충남도 주관 '유관순상' 전국적 위상 더 높인다 | 충남 태안에서 유학자 아들로 | 폭염 속 13만 다녀갔어도 온열환자 1명…'천안K-컬처박람회' 안전 만점 | 충남 천안을 ‘K-컬처’의 ‘중심지’로…2026년 ‘K-컬처 세계박람회’ 개최 | 양산 강서동 8월 국토대청소 실시 | K-컬쳐로드 수놓은 로커스, '2023 천안 K-컬처 박람회' 주제 전시 성료 | 8월18일 알림 | 김포시양촌청소년문화의집 '광복의 숨결, 빛나는 자유' 성료 | 동학농민혁명 이끈 '전봉준 장군' 서훈 불발 | [충청브리핑] “트럭이 747 버스 막아도 역부족”…긴박했던 오송 참사 17분 ... | 충남 천안시 박상돈 시장, '2023 천안 K-컬처 박람회'…2026년 세계박람회 목... | 백정기·청사·유형원'…부안군문화재단, 연속 인문학콘서트 기획 | 천안교육지원청, 안보 사진전 강연 개최 | 부안문화재단, '부안의 역사가 예술을 만났을 때' 인문학 콘서트 연다 | 충남 천안시,'2023 천안 K-컬처 박람회' 대학문화한마당 성료 | 박상돈 천안시장 ""K-컬처 박람회 푸드존, 바가지요금 민원 0건"" | 광복절 축사...""헌법 부정 윤석열 대한민국 국민 맞나""",-0.065654874,0.030802969,0.00017190445,-0.05949094,0.044825315,-0.10509504,-0.1379421,-0.0033121668,0.010054118,0.03369564,0.011821009,-0.039555736,0.10496451,-0.059634358,-0.13836911,-0.047499858,-0.060247518,0.11177026,0.020607214,-0.035995074,-0.033259194,0.09368903,0.08510995,-0.04001265,-0.16961358,0.05017481,-0.057076346,-0.03126223,0.040019624,0.1064851,0.04536787,-0.11794959
2023-08-18,2180,27.1,33.0,23.2,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,"독립기념관 개관은 했지만 홈페이지 없어 불편 | [광화문에서/조종엽]이범석 한국광복군 장군의 미국인 형제 사전트 대위 | 로커스, 천안 K-컬처 박람회서 컬처로드 주제 전시 성료 | 제주 교원들 3.15의거 현장 답사…민주·인권교육 역량 강화 | 로커스, 천안 K-컬처 박람회서 K-스피릿 담은 인터랙티브 미디어 콘텐츠 선보... | 세계인들과 함께 천안을 합창한' '2023 천안 K-컬처 박람회' 성황리 폐막 | 제주 교원, '3.15 민주주의 인권교육' 연수 | [B tv 중부뉴스]'천안시 승격 60주년' 전시·공연 다채 | [사회적경제기업, 그 생생한 현장을 가다] 경북에서 제일 잘 나가는 종합광고...",-0.074540995,0.029097699,-0.00216466,-0.06965013,0.04705351,-0.11180453,-0.1415589,0.0022420175,0.010159602,0.029664367,0.015905604,-0.04142409,0.108227246,-0.056200877,-0.14732246,-0.043752097,-0.06872218,0.11921421,0.011677474,-0.035420462,-0.03695401,0.08772261,0.085081585,-0.027831577,-0.16493228,0.058866844,-0.08197112,-0.0407124,0.04645078,0.114705354,0.052350592,-0.14021671
2023-08-19,4273,27.2,32.8,22.9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,"제주 교원, 경남에서 3.15의거 및 밀양 독립운동사 등 탐방 | 당진 독립만세운동 역사 보존 무엇이 있나 | 경남교육청, 제주교원 '경남 3.15 민주주의·인권교육' 연수 진행 | TBC)뉴스 토핑 | 청년 감독들이 전하는 암울한 시대 청년의 고뇌, 아버지의 슬픔 | 제주 교원, 경남서 '3.15의거 민주주의 정신' 배우다 | 전세계 대표팀들 만나고 싶어요…‘K팝 커버댄스’ 한국 대표팀 선발 성료 | 와인추천부터 광고 제작까지…""챗GPT, 못하는게 없구나""",-0.073233075,0.043828055,-0.007921461,-0.07476961,0.053408615,-0.13369536,-0.12864542,0.014105026,0.0123793185,0.051458,0.027401522,-0.058947872,0.11626558,-0.06586521,-0.14570536,-0.05324631,-0.060971282,0.12575154,0.017083574,-0.03345395,-0.0470993,0.08203995,0.07897468,0.006603129,-0.17097315,0.045186616,-0.051689785,-0.021630883,0.050776392,0.10260277,0.047398485,-0.116474934
2023-08-20,4460,27.3,32.6,23.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,"[르포]""가슴 저미는 안중근 의사의 목소리""…첨단기술 입은 독립기념관 가보니 | “앳된 유관순 열사가 눈앞에”...SKT AI기술 입은 독립기념관 | AI로 부활한 안중근·유관순, 힘있는 독립 역사 알린다 | 제주 교원, 3.15의거ㆍ밀양 독립운동 정신 되새겨 | 경북독립운동기념관, 독립운동 영화제 ‘토크씨네’ 개최 | 100년 만에 되살아난 유관순…SKT 'AI 복원기술'로 완벽 재현 | 제주 교원·교직원 ""3.15정신 배우러 왔어요"" | 경남교육청, 제주 4·3과 함께하는 경남 3.15 민주주의·인권교육 연수 진행 | 소훈 30여년 동안, 바다 갯벌의 풍경 등을 담은 작품 선보여 | LLM 잇달아 출시...불붙은 국내 AI 업계",-0.064141944,0.03612557,-0.01328076,-0.035335906,0.031977087,-0.11396353,-0.12050527,-0.004361245,0.012685682,0.049471214,0.028920889,-0.06497891,0.106190845,-0.0696342,-0.12587471,-0.06435026,-0.04169198,0.1049646,-0.0003248416,-0.017093716,-0.027110614,0.083252974,0.075922415,-0.01673904,-0.1496599,0.05193258,-0.035411254,-0.041946314,0.042785265,0.11244538,0.04188717,-0.088068455
2023-08-21,622,27.5,33.1,23.4,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,"경북 독립운동가 19명 독립유공자로 포상 확정 | 독립운동가 공적 기릴 기념관 건립 울산 보훈단체들 한목소리 | 양산도 독립기념관 생겼다…윤영석 “역사 정체성 재확인” | 포털사이트에도 안뜨는 양산 독립기념관 홈피 | [영상] SKT, AI 기술로 독립기념관 확 바꿔...""되살아난 유관순 열사 만난다"" | 유관순·안중근 의사가 살아 돌아온 듯… 독립기념관에 AI·5G 더한 SKT | 기자수첩/ 한류문화 알린 민족정신의 성지 천안 독립기념관 | AI로 독립운동 역사를 보다 생생하게 | 경상북도독립운동기념관 경북 독립운동 영화제 '토크씨네' 개최 | 청춘 바친 독립운동, 이육사와 권오설...영화 <264>와 <탈상> | “내가 만세 외친 건…” 앳되지만 힘차게 되살아난 유관순 열사 | '시라카와 축! 사망', 상하이 시내에 축포 터졌다…윤봉길 의거 '그 후'[이... | 천안시 'K-컬처 박람회' 성공, 한류 관광 메카 발돋움 | 마을과 함께하는 행복드림체험학교, 방학 중 학생 돌봄 지원 | 일본 국사관대 학생 48명, 고려대서 한달간 한국어수업 | 윤석열 대통령의 광복절 기념사, 두렵고 우습다 | 마을과 함께하는 행복드림체험학교, 방학 중 학생 돌봄 지원 | [데스크시선] 국토대장정, 가자! 희망의 나라로 | 가장 오래된 실물 태극기 ‘주이 태극기’[국외소재문화재재단의 세계 속 우리... | ‘아시아의 축제’로 자리잡은 아시아모델페스티벌, K-컬처로 관광객 유치한다",-0.071626596,0.020336736,-0.017832719,-0.0280525,0.045596324,-0.09830392,-0.13759723,-0.006048983,0.0076991636,0.019801112,-0.010759262,-0.039320238,0.086802825,-0.06367417,-0.13459486,-0.055820256,-0.062620744,0.082162455,0.010519754,-0.012598218,-0.036307827,0.09179023,0.072079,-0.042264506,-0.17375405,0.05063223,-0.06588346,-0.030364474,0.060206756,0.095735535,0.045694944,-0.11115579
2023-08-22,2061,26.4,31.1,23.2,12.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,"박민식, 경영평가 'D등급' 독립기념관 부실 경영 질타 | 렛시, SKT와 독립기념관에 AR 체험 콘텐츠 구현 | 독립기념관 방문한 박민식 장관 | 경북인 특유의 의리·뚝심·선비정신으로 독립운동 이끌다 | 대구경북 독립운동가 19명, 독립유공자 포상 확정 | [조국 독립과 고난 극복 함께한 태극기] 휘날린다, 모두의 염원 담아 | 울산독립운동기념관 건립 적극 추진을 | 정읍시, 동학농민혁명 세계화 작업 박차 | 작가 현진건 탄생 123주년 기념 전시 대구서 열려 | 대전 0시축제·천안 K-컬처박람회… 야간행사로 지역상권 밝혔다 | [건국의 재조명] 우리는 그에게 빚을 지고 있다 | 양산중앙중, 사제동행 양산 하루 답사 | 한국수목원정원관리원, 공공기관 고객만족도 향상 방안 모색 | 정읍시, 동학농민혁명기록물 유네스코 세계기록유산 등재 기념식 개최 | 수목원정원관리원, 공공기관 고객만족도 향상 방안 모색 | [강상헌의 하제별곡] 이봉창 선생과 '왜왕'의 명칭",-0.069012046,0.022925977,-0.009530612,-0.035829842,0.03839682,-0.09331334,-0.120816454,0.0061657913,-0.008997185,0.029497005,-0.0009496552,-0.04263205,0.086338446,-0.055247728,-0.13986638,-0.043166272,-0.06314975,0.10263352,0.011110805,-0.01819166,-0.026499955,0.09063783,0.07080578,-0.050236396,-0.18192396,0.043829452,-0.0671132,-0.024038102,0.06352981,0.09820139,0.042249974,-0.11719205
2023-08-23,1616,25.9,30.8,23.9,5.5,2.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,"박민식 국가보훈부 장관, 독립기념관 “전면 쇄신” 요구 | 통신 데이터로 전시 관람객 동선 분석해준다 | 미술관 관람동선까지 AI가 알려줘요 | 인티그리트, 플라잉렛 V2 출시 | 진주성-사천 시장께 드리는 탄원서 | 정읍서 동학농민혁명기록물 세계기록유산 등재 기념식 개최 | LG유플러스, AI·빅데이터 적용 문화시설 솔루션 '컬쳐플러스' 선봬 | LG유플러스, 문화 시설 전용 솔루션 '컬쳐플러스' 출시 | LG유플러스, AI·빅데이터 활용 고객 친화형 전시관 지원 | LG유플러스, '컬쳐플러스' 출시..""AI가 관람객 취향·동선 분석"" | LG U+, AI·빅데이터로 고객 친화적 전시관 만든다 | LGU+, AI 빅데이터 활용한 문화시설 전용 솔루션 ‘컬쳐플러스’ 출시 | [기자수첩] 이준 열사 추모전과 대한민국 임시정부 헌장 | [인물포커스] - 권병관 광복회 부산지부장 | LG유플러스, 문화시설 전용 솔루션 '컬쳐플러스' 출시 | LG유플러스, AI·빅데이터로 고객 친화적 문화시설 만든다 | 정읍시, 동학농민혁명기록물 세계기록유산 등재 기념식 | 인티그리트, 개방형 AI 클라우드 플랫폼으로 로봇과 모빌리티의 지능과 안전 ... | LG유플러스가 AI와 빅데이터로 만든 전시관",-0.068773836,0.013087805,0.0060289493,-0.038090535,0.05041706,-0.11965622,-0.11642465,-0.013208488,0.02007891,0.040994838,0.01856237,-0.02683414,0.09457474,-0.05794537,-0.1452665,-0.0718203,-0.06159719,0.11848077,-0.018534617,-0.00777106,-0.025787463,0.08409569,0.07275772,-0.032711193,-0.14632326,0.06381129,-0.072239436,-0.049825657,0.040088244,0.110437185,0.05358517,-0.111151926
2023-08-24,1359,25.4,30.2,23.5,20.1,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,"김성주 의원 ""2차 동학농민혁명 참여자도 '독립유공자' 서훈해야"" | 함안 출신 독립운동가 '대암 이태준' 재조명 | 인티그리트, 플라잉렛 V2로 로봇 시스템 원격 관리 지원 | [IT Wide+] AI 영역 확대하는 SKT·LG유플러스 | LG유플러스, AI·빅데이터로 고객 친화적 전시관 만든다 | 전시관도 고객 맞춤형…LGU+, AI 기반 '컬처플러스' 출시 | 김성주, '2차 동학농민혁명과 을미의병 서훈 비교' 학술 토론회 개최 | LGU+, 문화시설 관람객 분석 솔루션 '컬쳐플러스' 론칭 | LGU+, AI 기반 문화시설 솔루션 '컬쳐플러스' 출시",-0.0781044,0.00026451796,0.010126946,-0.04799486,0.04580594,-0.11518712,-0.10690068,-0.017434236,0.018611073,0.057069395,0.032695528,-0.014719456,0.10474757,-0.059049882,-0.14890602,-0.0711124,-0.042236924,0.121019036,-0.0042406134,-0.009054253,-0.028821573,0.07803832,0.06942129,-0.026859585,-0.15698832,0.05782935,-0.06514505,-0.049520046,0.042983226,0.11840807,0.059429146,-0.11677102
