date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles
2021-01-29,1623,-7.7,-3.6,-11.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 대구사범학교 청년들의 '다혁당' 기린다 | 대구 비밀결사 조직한 3명의 선생…2월의 독립운동가 선정 | 대구사범 ‘비밀결사’ 권쾌복·배학보·유흥수, 2월의 독립운동가 선정 | 보훈처, 2월의 독립운동가에 권쾌복·배학보·유흥수 선정 | 대구사범학교 항일 비밀결사 결성한 고 권쾌복·배학보·유흥수 선생, 2월 독... | 2월의 독립운동가에 권쾌복·배학보·유흥수 선생 | 대구사범학교 비밀결사 '다혁당' 결성 3인, 2월 독립운동가 선정 | 민주노총, 경북도청 앞 천막농성 | [신간│명성황후 평전·이상설 평전·서재필 평전·유인석 평전] 명성황후·이... | [박동규의 세상만사] '약' 주고 '병' 주는 보건복지부"
2021-01-30,897,-1.3,7.6,-11.7,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"독립기념관, 2월 독립운동가 권쾌복·배학보·유흥수… 전시회 개최 | 전남서부보훈지청, 함평군 청소년 문화의 집에 보훈테마활동 우수기관 표창장..."
2021-01-31,1194,1.3,10.9,-6.9,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,"독립기념관, 2021년 2월의 독립운동가 전시회 개최 | 2월의 독립운동가, 권쾌복·배학보·유흥수 선생 선정 | 독립기념관, 다혁당을 이끈 권쾌복·배학보·유흥수선생 2월의 독립운동가로 ... | 창원시 시민체감형 복지서비스 제공기반 구축한다"
2021-02-01,465,5.5,11.5,0.9,5.6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' 실시 | 독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' 실시 | 독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' | 2021년 2월의 독립운동가, 권쾌복 · 배학보 · 유흥수 선생 선정 | 백군기 용인시장, “난개발 오명 씻고 세계적 반도체 도시로” | [밀물썰물] 구명학교 | '진주학 총서, 역사도시 기록하는 또 하나의 시작점"
2021-02-02,2233,-4.0,1.0,-6.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2021-02-03,404,-3.4,3.0,-11.7,0.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"'남산예장자락' 재생사업 5월 마무리…아픈역사 회복 중점 | ‘중정 고문실’있던 남산 예장자락, 역사현장으로 재탄생 | 옛 중앙정보부 터 '남산 예장자락', 녹지공원으로 재탄생 | 서울 남산예장자락, 아픈 역사 기억의 공간으로 재탄생 | [르포] 남산의 광복, 115년만에 시민품에 안긴 '남산예장자락공원' | [르포]'일제·군사독재 어두운 역사' 남산예장자락 115년만에 시민품으로"
2021-02-04,652,-2.3,1.5,-7.0,0.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"“공부할수록 ‘독립운동사는 위대한 학문’ 뼈저리게 깨닫죠” | 경북도교육청, 독립운동길 탐방 교재 잇따라 발간 | 경북교육청, ‘다시 걷는 경북의 독립운동길’ 탐방 교재 제작 | 경북교육청, 경북 독립운동길 탐방 교재 제작 | 경북교육청, 독립운동길 탐방교재 제작 | 독립기념관, 2021년 2월의 독립운동가 전시회 | 경북교육청, ‘다시 걷는 경북의 독립운동길’ 탐방 교제 제작 | 경북교육청, 독립운동길 탐방교재 제작 | 경북교육청, 지역 독립운동가 이야기 엮은 탐방 교재 `제작` | [목요초대석] '불꽃으로 살고 별빛이 되다' 김용균 바른 대표변호사"
2021-02-05,530,-1.2,7.6,-8.4,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"경북교육청, 독립운동길 탐방교재 제작 | 대구사범학교 청년들, 항일 비밀결사 ‘다혁당’ 조직"
2021-02-06,874,4.0,11.7,-4.4,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,[[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] '자유시 참변' 독립군...
2021-02-07,1282,4.0,8.7,-1.5,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"한시준 독립기념관장 ""독립정신은 불가능에 맞선 도전정신…대한민국 발전 이... | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 정보력으로 직할부대원..."
2021-02-08,740,-2.1,0.8,-3.9,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"아동권리보장원-독립기념관 '아동권리·독립운동 가치 확산' MOU | 독립기념관-아동권리보장원, 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관, 아동권리보장원과 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관ㆍ아동권리보장원 업무협약 체결 | 독립기념관-아동권리보장원, 아동권리 존중 문화·독립운동 가치 확산 '맞손' | 황푸군관학교, 한인 청년을 조련한 '혁명의 요람'"
2021-02-09,745,-1.6,5.1,-8.4,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,"아동권리보장원, 독립기념관과 업무협약 체결 | 충남서부보훈지청, 이달의 독립운동가 권쾌복·배학보·유흥수 선생 선정 | [단독] 의원 15% 부적절 겸직…이해충돌방지법 ‘하세월’ | 컬처플러스, 신간 '나성에 가면' 발간"
2021-02-10,426,0.2,8.3,-6.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"만민공동회 대구독립운동기념관 건립 추진 거리 홍보 | [책소개] 나성에 가면 | [신간] 김완중 전 LA총영사, 에세이집 '나성에 가면' 펴내 | [신간] 한인들의 이야기를 담은 에세이집 '나성에 가면' | [진중권의 퍼스펙티브] ""그들의 조국은 한국이 아니다, 민주당 586의 망상"" | 국회의원 47명 '겸직 불가' 판정…'이해충돌방지법'은 차일파일"
2021-02-11,641,3.9,11.2,-1.3,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"광주학생독립운동기념관, 현충 시설 만족도 '우수' | 광주학생독립운동기념회관, '2020 전국현충시설 만족도 조사' 종합 2위 | 광주학생독립운동기념회관, ‘2020 전국현충시설 만족도 조사’ 종합 2위 | 광주학생독립운동기념관, 현충시설 만족도 ‘우수’ | 광주학생독립운동기념회관 '2020 전국 현충 시설 만족도 조사' 종합 2위"
2021-02-12,1369,4.9,15.3,-2.3,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,파워풀한 댄스팀 베럴스웨그 한복입고 우아하게 매력 발산 | '남산 제모습 찾기 완결'…억압의 상징이 시민공원으로
2021-02-13,1989,5.4,16.0,-3.5,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2021-02-14,1965,7.8,14.1,1.4,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,"광주학생독립운동기념관, 현충 시설 만족도 ‘우수’"
2021-02-15,798,1.8,7.1,-3.5,1.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,"광주학생기념회관, '전국현충시설 만족도' 전국 2위"
2021-02-16,2025,-4.3,-0.2,-9.0,0.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"[뉴스기획1] 독립운동가, 석오 이동녕선생의 흔적을 찾아 | 광복군 전신 청년공작대, 34명 청년들이 이뤄낸 반향"
2021-02-17,1488,-7.1,-4.9,-8.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"[박현주 아트클럽]82세 '경이로운 화가' 윤석남, 여성독립운동가 14인 복원 | 경동건설, 양산 독립운동기념관 건립 후원 | 경북독립운동기념관, 비상경영 선포... '사중구생(死中求生)' 조직 정상화 | 경북독립운동기념관, 비상경영 선포식 | [기고]대구를 독립운동가가 꿈꾸던 세상으로 | [부산경찰서 투탄 순국 100주년] 의열단원 박재혁과 그 친구들 21"
2021-02-18,1822,-5.2,-0.8,-9.3,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,"경북독립운동기념관, 위기극복·재도약 '비상경영' 선포 | [특집] 이제 우리가 외쳐야할 건, 진정한 ‘문화독립만세’ | 컬처플러스, 한인들의 이야기 담은 에세이집 '나성에 가면' 발간"
2021-02-19,1442,1.1,9.4,-9.8,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"서대문구, ""3.1운동, 서대문형무소에서 비대면 개최"" | 서대문형무소역사관, 3.1운동 102주년 기념 '서대문, 1919 그날의 함성!' 개최 | '서대문, 1919 그날의 함성'…온라인으로 되새기는 삼일절 | 온라인으로 되새기는 3.1절 '서대문, 1919 그날의 함성' | 온라인으로 되새기는 3.1절 '서대문, 1919 그날의 함성' | 3.1절 축제 ‘서대문, 1919 그날의 함성’ 올해는 온라인으로 | 서대문형무소역사관 3.1절 축제, 올해는 온라인으로"
2021-02-20,5435,7.5,16.2,-0.7,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2021-02-21,8874,11.4,22.2,1.2,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,[특보] 건조한 날씨 속 곳곳 산불…위기경보 '심각'
2021-02-22,562,6.3,15.1,0.8,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"광주학생독립운동기념회관, 역사체험 프로그램 ‘3.1절’ 운영 | 함평군 독립운동가 김철 기념관…현충시설 만족도 전국 1위 | [단독]필립 안 커디(도산 안창호 손자)씨가 하버드대 총장에 보낸 서신 전문 | 안동·예천서 산불, 바람 타고 번져…밤새 확산 차단에 주력(종합3보) | 경북 안동 산불 확산으로 '소방 동원령 1호' 발령 | 경북 안동산불 발생 21시간 만에 주불진화"
2021-02-23,3123,0.4,4.7,-3.6,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0,"GS25, 독립운동가 '의료진 열사' 33명 알린다 | 안성3.1운동기념관, 제102주년 기념 체험행사 연다 | [안성소식] 시, 제102주년 3.1절 기념 체험 행사 개최 | 3월이면 절절한 '대한독립만세', 천안 독립기념관 | [대구경북 돋보기] 경북독립운동기념관 비상경영 선포 | 오늘의 대한민국을 만든 사람들, 독립운동가를 아십니까  | 안성시, 3.1절 기념 체험 행사 개최 | 방화수류정서 울려 퍼진 ‘대한독립만세’, 수원의 독립운동가 김세환 | 젊은 감성 담은 지역 홍보 영상 중국서 '관심' | [Today 편의점] 3.1절 기념, ‘열사가 된 의료진들’ 알린다 | GS25, 국가보훈처와 '열사가 된 의료진' 알린다 | GS25, '열사가 된 의료진들' 재조명 캠페인 전개 | 충남지역 홍보 영상 중국서 높은 관심! | 젊은 감성 담은 충남지역 홍보 영상 중국서 '관심' | 충남도, '브랜드 충남 대(對) 중국 SNS 홍보 프로젝트' 돌입 | GS25X보훈처, 조국 위해 '열사가 된 의료진' 알린다 | 'GS25' 열사가 된 의료진들 재조명 캠페인 전개 | 'GS25', 열사가 된 의료진들 재조명 캠페인 전개 | 충남도 中 SNS 홍보 프로젝트 '성과'"
2021-02-24,3891,2.5,10.6,-3.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"안성3.1운동기념관, 제102주년 3.1절 기념 체험 행사 개최 | 안성3.1운동기념관, 제102주년 3.1절 기념 체험 행사 개최 | [헬로 이슈토크]""독립·호국·민주정신 계승으로 보훈""_권율정 부산지방보훈청... | 부산광복기념관, 3.1만세운동 '포토존' 상설 운영 | 우리나라 최초 아동극장 복원 건립사업 본격화 | 국민의힘 윤주경 혹은 윤봉길의 손녀가 하지 않은 일에 대하여"
2021-02-25,3206,3.1,8.5,-2.9,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,"[외안구단]'봉오동 전투' 이끈 홍범도 장군 아내와 아들도 독립 유공자 된다 | 광주학생독립운동기념관, 3.12월 독립운동 VR체험존 운영 | 역사 속으로 한나절, 김포 독립운동기념관 | 홍범도 장군 아들 홍양순 선생 등 275명 독립유공자 포상 | 충북 3.1운동 연구 동향은…1987년 첫 논문 발표 | 경북도 독립운동기념관,‘제102주년 삼일절’기념 체험행사 | 삼일절 김해 3.1독립운동기념공원 가보면 어떨까 | 102년전 독립만세운동 온라인에서 재현 | 안성3.1운동기념관, 선열들의 나라사랑 정신 공감 | [3.1절 특집] 독립기념관에서 알아보는 민족의식 고찰 | ［3.1운동 102주년］독립운동 역사 끝나지 않았다 | [기고]102주년 삼일절을 맞으며 | 부산광복기념관, 3.1만세운동 포토존 상설 운영 | 홍범도 장군 아들·부인 건국훈장 애국장 받는다 | 홍범도 장군 아들과 부인 건국훈장 받는다 | CU-대구은행, 삼일절 기념 인스타그램 방탈출 이벤트 오픈 | 봉오동 전투' 홍범도 장군 부인·아들, 3.1절에 건국훈장 받는다 | CU-대구은행, '삼일절 기념' 인스타그램 방탈출 이벤트 오픈 | CU-대구은행, 삼일절 기념 인스타그램 방탈출 이벤트 오픈 | CU-대구은행, 삼일절 기념 인스타그램 방탈출 이벤트 오픈"
2021-02-26,5215,6.8,14.9,-2.4,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,"독립기념관, 3.1운동 102주년 기념 특별기획전 | 독립만세운동 이인정·송재만·한운석 '3월 독립운동가' | 경북도, 경북독립운동기념관 3.1절 특별 개관…다양한 체험 마련 | 독립기념관, 4DX·VR·MR 멀티 독립영상관 조성...3월부터 시범운영 | 독립기념관, 제102주년 3.1절 기념식 개최 | 우리가 기억하는 독립운동가 | [포커스] ‘독립운동 특화’ 김포 양곡도서관 | 삼일절, 그날의 함성 속으로… | 김해독립운동사 3.1운동 기념공원 ""그 날의 함성과 정신이 우리에게"" | 코로나에도 3.1절 기린다…사이버 만세·기부 마라톤 | 3.1절 행사 2년째 멈춤·축소…야외 체험·공연 줄취소 | 부산시, 제102주년 3.1절 기념행사 개최 | [정면승부]우원식 ""대통령 평소 서울에...그렇다면 서울시장 선거개입인가"" | ‘봉오동 전투’ 홍범도 장군 부인-장남에 건국훈장 | 지역 항일정신 서려 있는 기념공원 걸어보세요 | 부산시, 제102주년 3.1절 기념행사 개최 | 코로나 장기화로 3.1절 행사 2년째 멈춤·축소 | 부산시, 제102주년 3.1절 기념행사 개최 | 부산시, 시민회관 대극장서 제102주년 삼일절 기념행사 개최 | 부산시, 제102주년 3.1절 기념행사 개최"
2021-02-27,13753,7.0,11.7,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"독립기념관, 제102주년 3.1절 기념식 개최 | 독립기념관, '제102주년 3.1절 기념식' 개최...기존 형태 기념식 아닌 자체 실... | 양평 ""3.1운동 102주년 제2회 2월 포럼"" 성료 | 당진 만세운동 주역 3인 ‘3월의 독립운동가’ 선정 | 코로나19에 온라인서 되새기는 102주년 3.1운동 | 국립이천호국원, 3.1절 기념 '나라사랑 체험 프로그램' 진행 | 유통가, 삼일절 맞아 '애국 마케팅'"
2021-02-28,18171,6.6,12.8,-2.1,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"'독립운동의 성지' 안동출신 독립유공자 2명 추가 … 故 권목용·이필 선생 포... | 한 대학에서 독립운동가 2300명 찾을 때...국가보훈처는 '1600명' | 경상북도독립운동기념관, 전시관 개관하고 체험행사 연다 | 이인정·송재만·한운석 '3월 독립운동가' | 창원시, 독립유공자 유족에게 서한문 발송하고 대형 현수막도 내걸어 | [기고] 그날의 정신을 독립운동정신으로 계승하자 | [기고]이상정 장군의 독립운동 활동과 명예 선양 | 딸아 보고 싶다…평범한 일상 꿈꿨던 독립운동가들 | CU-대구은행, 삼일절 기념 인스타그램 방탈출 이벤트 오픈 | 부산시, 제102주년 '3.1절 기념행사' 개최"
2021-03-01,11659,7.0,11.0,1.4,55.8,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0,"독립운동가 가장 많이 배출한 경북에서도 3.1절 기념행사 열려 | 독립기념관, 국내 최초 4DX 독립영상관 일반 공개 | 독립기념관, 3월의 독립운동가 이인정·송재만·한운석 전시회 개최 | 독립기념관, 2021년 3월의 독립운동가 전시회 개최 | 독립운동의 성지 안동 출신 독립운동가 369명 전국 최다 | 권목용·이필 선생 독립유공자 포상 확정 | 독립기념관, 코로나 시대 선제적 대응으로 성과 창출 | 3.1운동의 정신 이어받아 대한민국 대전환 해야 | 이철우 경북도지사 “숨겨진 독립운동 유적과 독립유공자 찾는데 힘 쏟아” | 독립기념관, 코로나 시대 선제적 대응으로 성과 창출 | 3.1운동 정신 계승지방분권·균형발전 시대적 과제 실현 | 제주, 청소년들도 외친 독립만세, 잊지 말아야 | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 최운산 장군과 힘겨운... | 전북 3.1운동 독립유공자 44명 훈포장 전달 못해 | [왕태석의 빛으로 쓴 편지] 3.1절 앞 다시 깨어난 독립기념관 | 102주년 3.1절 맞아 부산경남지역 항일독립운동가 11명 훈장, 대통령 표창 추... | [기고] 3.1운동, 반만년 역사의 제1대 사건 | [경일춘추]독립문, 독립선언, 독립기념관 | [트래블투데이] 김해독립운동사 3.1운동 기념공원에 오롯이 | “국가보훈처 독립운동가 발굴 5년간 2496명 vs 인천대 3년간 2376” | 3.1운동 102주년 기념행사 대구 동구 조양회관서 열려...선착순 50명만 참여 | 日패전 소식에 거사 준비…목숨 건 정신 잊지 않길 | 군산 3.1운동 기념관을 찾아서… ""순국선열과 애국지사 독립정신을 기리다"" | [3.1운동 102주년] 조선인의 '자유·평화' 세계에 알린 '푸른 눈의 독립운동가... | '간직하고 싶은 순간, 잊지 못할 기억' 사진 속 독립운동가를 다시 만나다 | 광복군의 밑돌 '한국청년전지공작대'를 아십니까 | 3.1절, 그날의 함성과 마음을 잊지 않겠습니다 | R]만주망명 110주년 기획1. 다시 돌아오리라! | “중국 내 항일 역사 보존할 법령 시급” | 포기 몰랐던 ‘공군 건설’의 꿈…잊지 않겠습니다[밀리터리 인사이드] | 일본 뒤통수 치며, 한국 은밀히 도운 체코 사람들 [김종성의 '히, 스토리'] | 창원시, 제102주년 3.1절 기념 추모제 및 추념식 | “국내에서 가장 오래된 ‘데니 태극기’를 아시나요 ” | 경북도, 제102주년 3.1절 기념행사 개최 | 3.1절 기념식에 참석한 김석준 부산교육감이 남긴 메시지 | 국립이천호국원, 3.1절 계기 나라사랑 체험 프로그램 실시 | 허성무 시장, 3.1절 기념식 ""선조들의 뜨거운 외침을 기억하겠습니다"" | [3.1절 특집] 이야기가 있는 걷기 : 행주나루길 | 의료진 열사 도시락, 독도 소주…편의점 ‘3.1절 마케팅’ | 청도학생수련원, 3.1절 앞두고 현충시설 환경정화 활동 | 3.1절 애국심 잡아라…유통업계, 애국마케팅 열기 줄이어 | 대구경북TBC)제102주년 삼일절...대구경북서 행사 다채 | 3.1 그날의 정신 잊지 않겠습니다 대구경북 102주년 행사 | 3.1절, 잠만 자며 보내기 싫다면 …""전시·이벤트 참여해 보세요"" | 창원시, 3.1절 기념 애국지사 추모제·추념식 성료 | 창원시 제102주년 삼일절, 애국지사 추모·추념식 거행 | 권영진 대구광역시장, 3.1절 순국선열과 호국영령들을 위해 참배"
2021-03-02,1555,2.3,6.7,-1.6,0.2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,"창원시장, '3.15의거 특별법·독립기념관 건립' 행안부 건의 | [여기는 안동] 안동출신 독립운동가 전국 최다 369명 외 | 독립기념관, 2021년 3월의 독립운동가 전시회 개최 | '한번만 가본 사람은 없는' 독립기념관 | 임시정부 충칭 5년, 피난처에서도 이어진 삶과 사랑 | 창원시, 독립유공자 유족들에게 서한문 발송 및 대형현수막 게첨 | [출근길 인터뷰] 서대문형무소 3.1 운동 기념행사 온라인 진행 | 독립기념관, 코로나 시대 선제적 대응 '눈길' | 독립기념관, 국내 최초 4DX·VR·MR 멀티 독립영상관 조성 | 안동시, 권목용·이필 선생 독립유공자 포상 ‘확정’ | [김태형의 시시각각]  독립운동 성지 대구 & 달성토성 | 나주 독립운동가 출신 작가 ‘일본어 시’ 발굴 | 경북도, 제102주년 3.1절 기념행사 개최 | 한국문화정보원 문화포털, 3.1절 기념 역사가 있는 우리 문화 추천 | 그 날의 기억'청주오송도서관 3.1절 특별 인문사진전 | 창원시, 제102주년 3.1절 기념 애국지사 추모제 거행 | 국민주권·지방분권·균형발전 조기실현 위해 힘 모을 것 | 창원시 제102주년 3.1절 기념 애국지사 추모제 개최"
2021-03-03,1406,2.7,9.3,-3.5,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,"충북북부보훈지청, 3월의 독립운동가 이인정 한운석 송재만 선생 알리기 나... | 독립유공자 훈포장 44개 수여했지만…후손 못 찾아 전달 못해 | 허성무 시장 '3.15 특별법' 제정 정부 건의 | 허성무 시장 ‘3.15의거 특별법’ 조속 제정 건의 | 김포시, ‘제102주년 3.1절 기념식’ 개최 | 김포시, 제102주년 3.1절 기념식 개최 | 류자명 선생 기념사업 탄력 받나 | 청주시, '그 날의 기억' 청주오송도서관 3.1절 특별 인문사진전"
2021-03-04,897,4.4,10.3,-0.7,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,"안성시 3.1절 기념행사서 심훈 선생 홍보 | 당진 심훈기념관, 102주년 3.1절기념행사 참여 | 당진시, 3.1절 102주년 기념행사에 '심훈' 적극 홍보 | 나주출신 작가·독립운동가 이석성 詩, 日 시 전문지에 최초 공개 | 양곡도서관, 2021 4월 강좌 「역사가 원했던 독립은 」 운영 | 김포시, 양곡도서관 「역사가 원했던 독립은 」 운영 | 김포시, 양곡도서관 '역사가 원했던 독립은 ' 운영 | 청주오송도서관, 3.1절 특별 인문사진전 개최"
2021-03-05,1609,6.6,16.3,-2.2,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"[B tv 중부뉴스]독립기념관, 4DX 영상관 등 '새 단장' | [단독] 독립운동인명사전 편찬 학자들, 남의 글로 ‘무늬만 집필’했다 | 독립운동가 김응탁 선생 유족, 유족 연금 일부 장학기금 기탁 | 임정의 놓지못한 꿈 공군 건설… K전투기 ‘기술 독립’ 이끌다 | 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | [하동소식] 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | '홀로서기' 끝 광복군, 일본의 항복으로 길을 잃다 | [충청브리핑] 대전 등서 ‘백신 접종 사망’ 잇따라…“그래도 맞아야”"
2021-03-06,4440,6.5,12.4,3.2,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
2021-03-07,5224,6.1,10.8,2.9,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,"하동 독립운동가 김응탁 선생 유족, 유족 연금을 하동군장학기금으로 기탁 | '대구 3·8만세운동 재연 행사' 8일 정오 대구 중구 오토바이 골목 입구에서 ..."
2021-03-08,524,5.4,13.6,-1.8,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,"하동군, 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | [야고부] 대구 빛낼 감사한 일 | ‘안중근 재판기록 기증’ 고교생…독립운동가 후손에 상금 기부 | 독립운동가 김응탁 선생 유족연금 또 장학기금 기탁 | 도산의 딸, '영웅' 안수산의 도전 #ChoosetoChallenge"
2021-03-09,1579,5.0,12.3,-1.3,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,"독립기념관 ‘인명사전 대필 의혹’ 보훈처에 감사 의뢰 | 구포장터 3.1만세운동 102주년 기념 전시회 23일 개최 | 박미경 경북도의원, 독립운동사 교육 활성화 조례안 발의 | 박용진 의원, 대선 1년 앞두고 광주 방문..""독립운동가 서훈 인정위해 노력"" | [뉴스워커 창간 9주년] 박용진 의원, 광주 방문…""독립운동가 서훈 인정위해 ... | 부산 북구, 구포장터 3.1 만세운동 102주년 기념 전시회 개최 | 덕천2동, 지역환경 개선 해결 실마리 찾아 外 | 경북도의회, 농업 발전·교육 갈등 예방 조례안 잇따라 발의 | 경북도 농촌진흥·교육환경 조례 대폭 손질 | [국방저널 스페셜 대한민국 전쟁영웅] 대전자령전투 이끈 지청천 장군"
2021-03-10,1827,6.6,16.6,-2.2,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,"독립기념관, ㈜천재교육과 협력해 온라인 교원직무연수 운영 | 독립기념관, ㈜천재교육 협력 온라인 교원직무연수 운영 | 독립기념관.㈜천재교육 협력 온라인 교원직무연수 본격 운영 | 용인시의회 의원연구단체 용인독립운동 탐험대, 오리엔테이션 | 용인시의회 의원연구단체 용인독립운동 탐험대3, 오리엔테이션 | 용인시의원 연구단체 '용인독립운동 탐험대3', 오리엔테이션 개최 | 용인시의회 의원연구단체, '용인독립운동 탐험대 3', 오리엔테이션 개최 | 용인시의회 의원연구단체, '용인독립운동 탐험대 3' 오리엔테이션 개최 | 대선 1년 앞두고 광주 방문…""독립운동가 서훈 인정위해 노력"""
2021-03-11,1683,8.3,17.2,-0.8,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,"‘안중근 재판 기록 기증’ 고교생…이번엔 독립운동가 후손 도와 | 용인시의회 의원연구단체 용인독립운동 탐험대 3, 오리엔테이션 개최 | [친일잔재 청산 기획]④ 지연된 정의…미룰 수 없는 청산의 과제"
2021-03-12,1336,7.8,9.5,5.5,3.8,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,"코리아텍-독립기념관, 임직원 직무역량 향상 위한 교육협약 | 한국기술교육대 온라인평생교육원-독립기념관, 임직원 직무역량 향상 교육협약 | ‘안중근 재판 기록 기증’ 고교생, 이번엔 독립운동가 후손 도와 | 독립기념관, 한국기술교육대 온라인평생교육원과 교육협약 | 한국기술교육대 온라인평생교육원-독립기념관, 임직원 직무역량 MOU 체결 | 한국기술교육대 온라인평생교육원-독립기념관, 임직원 직무역량 향상 교육협약 | [박미영의 연필의 무게 걸음의 무게] 이상화, 대구 독립정신과 이어진 민족詩... | 박미경 도의원, '경상북도교육청 독립운동사 교육 활성화 조례안' 대표 발의"
2021-03-13,6722,7.2,14.8,0.4,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
2021-03-14,6663,7.7,14.2,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
