"	232",천안,2025-01-05,0.5,,
"	232",천안,2025-01-06,0.9,,
"	232",천안,2025-01-07,1.3,,
"	232",천안,2025-01-08,2.4,,
"	232",천안,2025-01-09,,,
"	232",천안,2025-01-10,0,,
"	232",천안,2025-01-11,0,,
"	232",천안,2025-01-12,,,
"	232",천안,2025-01-13,0,,
"	232",천안,2025-01-14,0.2,,
"	232",천안,2025-01-15,,,
"	232",천안,2025-01-16,,,
"	232",천안,2025-01-17,,,
"	232",천안,2025-01-18,,,
"	232",천안,2025-01-19,,,
"	232",천안,2025-01-20,,,
"	232",천안,2025-01-21,,,
"	232",천안,2025-01-22,,,
"	232",천안,2025-01-23,,,
"	232",천안,2025-01-24,,,
"	232",천안,2025-01-25,,,
"	232",천안,2025-01-26,0,,
"	232",천안,2025-01-27,2.5,,
"	232",천안,2025-01-28,0.2,,
"	232",천안,2025-01-29,0,,
"	232",천안,2025-01-30,,,
"	232",천안,2025-01-31,,,
"	232",천안,2025-02-01,0,,
"	232",천안,2025-02-02,,,
"	232",천안,2025-02-03,0,,
"	232",천안,2025-02-04,0,,
"	232",천안,2025-02-05,,,
"	232",천안,2025-02-06,1.4,,
"	232",천안,2025-02-07,6.1,,
"	232",천안,2025-02-08,,,
"	232",천안,2025-02-09,,,
"	232",천안,2025-02-10,0.3,,
"	232",천안,2025-02-11,,,
"	232",천안,2025-02-12,4.6,,
"	232",천안,2025-02-13,,,
"	232",천안,2025-02-14,,,
"	232",천안,2025-02-15,,,
"	232",천안,2025-02-16,,,
"	232",천안,2025-02-17,,,
"	232",천안,2025-02-18,,,
"	232",천안,2025-02-19,,,
"	232",천안,2025-02-20,,,
"	232",천안,2025-02-21,,,
"	232",천안,2025-02-22,0.8,,
"	232",천안,2025-02-23,,,
"	232",천안,2025-02-24,,,
"	232",천안,2025-02-25,,,
"	232",천안,2025-02-26,,,
"	232",천안,2025-02-27,,,
"	232",천안,2025-02-28,,,
"	232",천안,2025-03-01,3.7,,
"	232",천안,2025-03-02,4.4,,
"	232",천안,2025-03-03,30.7,,
"	232",천안,2025-03-04,2.4,,
"	232",천안,2025-03-05,,,
"	232",천안,2025-03-06,,,
"	232",천안,2025-03-07,,,
"	232",천안,2025-03-08,,,
"	232",천안,2025-03-09,,,
"	232",천안,2025-03-10,,,
"	232",천안,2025-03-11,,,
"	232",천안,2025-03-12,,,
"	232",천안,2025-03-13,,,
"	232",천안,2025-03-14,,,
"	232",천안,2025-03-15,,,
"	232",천안,2025-03-16,1.4,,
"	232",천안,2025-03-17,,,
"	232",천안,2025-03-18,4.5,,
"	232",천안,2025-03-19,,,
"	232",천안,2025-03-20,,,
"	232",천안,2025-03-21,,,
"	232",천안,2025-03-22,,,
"	232",천안,2025-03-23,,,
"	232",천안,2025-03-24,0,,
"	232",천안,2025-03-25,,,
"	232",천안,2025-03-26,,,
"	232",천안,2025-03-27,0.8,,
"	232",천안,2025-03-28,,,
"	232",천안,2025-03-29,1.6,,
"	232",천안,2025-03-30,,,
"	232",천안,2025-03-31,,,
"	232",천안,2025-04-01,,,
"	232",천안,2025-04-02,0,0,
"	232",천안,2025-04-03,,,
"	232",천안,2025-04-04,0,0,
"	232",천안,2025-04-05,6.2,2.6,11:31
"	232",천안,2025-04-06,,,
"	232",천안,2025-04-07,,,
"	232",천안,2025-04-08,,,
"	232",천안,2025-04-09,0,0,
"	232",천안,2025-04-10,0,0,
"	232",천안,2025-04-11,,,
"	232",천안,2025-04-12,14.6,5.1,19:54
"	232",천안,2025-04-13,5,2.5,0:23
"	232",천안,2025-04-14,5,1.8,15:13
"	232",천안,2025-04-15,,,
"	232",천안,2025-04-16,,,
"	232",천안,2025-04-17,,,
"	232",천안,2025-04-18,,,
"	232",천안,2025-04-19,3.4,3.2,17:36
"	232",천안,2025-04-20,,,
"	232",천안,2025-04-21,,,
"	232",천안,2025-04-22,27.7,6.4,10:07
"	232",천안,2025-04-23,,,
"	232",천안,2025-04-24,,,
"	232",천안,2025-04-25,,,
"	232",천안,2025-04-26,,,
"	232",천안,2025-04-27,,,
"	232",천안,2025-04-28,,,
"	232",천안,2025-04-29,,,
"	232",천안,2025-04-30,,,
"	232",천안,2025-05-01,24.9,10.5,11:42
"	232",천안,2025-05-02,,,
"	232",천안,2025-05-03,21.3,4.5,2:42
"	232",천안,2025-05-04,,,
"	232",천안,2025-05-05,0,0,
"	232",천안,2025-05-06,,,
"	232",천안,2025-05-07,,,
"	232",천안,2025-05-08,,,
"	232",천안,2025-05-09,9.3,3.2,10:23
"	232",천안,2025-05-10,2,0.5,10:12
"	232",천안,2025-05-11,,,
"	232",천안,2025-05-12,,,
"	232",천안,2025-05-13,,,
"	232",천안,2025-05-14,,,
"	232",천안,2025-05-15,0.6,0.5,5:52
"	232",천안,2025-05-16,14.8,3.9,19:19
"	232",천안,2025-05-17,0.9,0.7,0:19
"	232",천안,2025-05-18,,,
"	232",천안,2025-05-19,,,
"	232",천안,2025-05-20,,,
"	232",천안,2025-05-21,,,
"	232",천안,2025-05-22,0.3,0.3,15:26
"	232",천안,2025-05-23,2.2,1.7,23:00
"	232",천안,2025-05-24,1.9,1,0:29
"	232",천안,2025-05-25,,,
"	232",천안,2025-05-26,,,
"	232",천안,2025-05-27,,,
"	232",천안,2025-05-28,,,
"	232",천안,2025-05-29,0,0,
"	232",천안,2025-05-30,,,
"	232",천안,2025-05-31,,,
"	232",천안,2025-06-01,,,
"	232",천안,2025-06-02,0,0,
"	232",천안,2025-06-03,,,
"	232",천안,2025-06-04,,,
"	232",천안,2025-06-05,,,
"	232",천안,2025-06-06,,,
"	232",천안,2025-06-07,,,
"	232",천안,2025-06-08,0,0,
"	232",천안,2025-06-09,,,
"	232",천안,2025-06-10,,,
"	232",천안,2025-06-11,,,
"	232",천안,2025-06-12,,,
"	232",천안,2025-06-13,9.5,2.6,22:54
"	232",천안,2025-06-14,10.6,2.6,0:57
"	232",천안,2025-06-15,3.9,3.8,22:11
"	232",천안,2025-06-16,5.4,2.6,1:38
"	232",천안,2025-06-17,1.4,1.1,0:38
"	232",천안,2025-06-18,,,
"	232",천안,2025-06-19,0,0,
"	232",천안,2025-06-20,43.4,11.6,18:56
"	232",천안,2025-06-21,56.6,17.5,2:04
"	232",천안,2025-06-22,,,
"	232",천안,2025-06-23,,,
"	232",천안,2025-06-24,7.8,7,17:54
"	232",천안,2025-06-25,2,0.9,13:26
"	",,,,,
"	",,,,,
"	",,,,,
"		",,,,,
"	",,,,,
"	",,,,,
